dialog_id,language,condition_hidden,topic_main,turn_index_visible,role,speaker_label,change_type,matched_terms,before_text,after_text
522,en,Condition A (Willi),Vacation,3,assistant,Robot,robot_name_replaced,Willi,"""Ah, vacation! Just the word already sounds like lounge chair, popsicles, and a break from WiFi, doesn't it? I'm Willi, your robotic travel guide here at JOSEPHS – but don't worry, I'm not asking for your suitcase contents. I just want to know how you like to spend your vacations! Ready? Let's go! ""How and where do you prefer to spend your vacation? Beach, mountains, city, campsite, or just the couch and some good series?","""Ah, vacation! Just the word already sounds like lounge chair, popsicles, and a break from WiFi, doesn't it? I'm [ROBOT_NAME], your robotic travel guide here at JOSEPHS – but don't worry, I'm not asking for your suitcase contents. I just want to know how you like to spend your vacations! Ready? Let's go! ""How and where do you prefer to spend your vacation? Beach, mountains, city, campsite, or just the couch and some good series?"
751,en,Condition A (Willi),Watches,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – the place where the future is put to the test! I'm Willi, your talking robot head with a big dose of curiosity. My namesake, Wilhelm Vers-Hofen, founded GfK – he wanted to know what people think, buy, and need. His motto: ""Make the consumer's voice heard."" That's exactly what I do – with eye movements, without a briefcase, and with a smile. Choose a topic and say it out loud. I'm excited to hear your opinion! Watches Breakfast Vacation By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
844,en,Condition A (Willi),Breakfast,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS! I'm Willi – a talking robot head with curiosity built into my system. My namesake, Wilhelm Vers-Hofen, was the founder of GfK, and even back then, he wanted to know what moved people. What do you want to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
844,en,Condition A (Willi),Breakfast,3,assistant,Robot,robot_name_replaced,Willi,"Hi there! I'm Willi, your friendly robot head here at JOSEPHS. What would you like to chat about today: Watches, Breakfast, or Vacation?","Hi there! I'm [ROBOT_NAME], your friendly robot head here at JOSEPHS. What would you like to chat about today: Watches, Breakfast, or Vacation?"
518,en,Condition A (Willi),Vacation,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – the place where the future is put to the test! I'm Willi, your talking robot head with a big dose of curiosity. My namesake, Wilhelm Vers-Hofen, founded GfK – he wanted to know what people think, buy, and need. His motto: ""Make the consumer's voice heard."" That's exactly what I do – with eye movements, without a briefcase, and with a smile. Choose a topic and say it out loud. I'm excited to hear your opinion! Watches Breakfast Vacation By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
518,en,Condition A (Willi),Vacation,3,assistant,Robot,robot_name_replaced,Willi,"Ah, vacation! Just saying the word feels like a lounge chair, an ice cream cone, and a break from Wi-Fi, doesn’t it? I'm Willi, your robotic tour guide here at JOSEPHS – but don’t worry, I’m not checking your travel bag. I just want to know about your vacation style! Ready? Let’s go! How and where do you love to spend your vacation? By the sea, in the mountains, in a big city, camping, or just at home with some Netflix?","Ah, vacation! Just saying the word feels like a lounge chair, an ice cream cone, and a break from Wi-Fi, doesn’t it? I'm [ROBOT_NAME], your robotic tour guide here at JOSEPHS – but don’t worry, I’m not checking your travel bag. I just want to know about your vacation style! Ready? Let’s go! How and where do you love to spend your vacation? By the sea, in the mountains, in a big city, camping, or just at home with some Netflix?"
661,en,Condition A (Willi),Breakfast,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – I'm Willi, the robot with a hunger for opinions. Wilhelm Vers-Hofen – founder of GfK – listened closely when people had something to say. I do that too. Tell me which topic you want to choose: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
661,en,Condition A (Willi),Breakfast,3,assistant,Robot,robot_name_replaced,Willi,"Ah, breakfast – the most important meal of the day, or so they say! I'm Willi, your curious breakfast bot. Let's dive into the world of morning rituals together! When do you usually wake up on weekday mornings? Are you an early bird or do you hit the snooze button a few times?","Ah, breakfast – the most important meal of the day, or so they say! I'm [ROBOT_NAME], your curious breakfast bot. Let's dive into the world of morning rituals together! When do you usually wake up on weekday mornings? Are you an early bird or do you hit the snooze button a few times?"
729,en,Condition A (Willi),Vacation,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – the place where the future is put to the test! I'm Willi, your talking robot head with a big dose of curiosity. My namesake, Wilhelm Vers-Hofen, founded GfK – he wanted to know what people think, buy, and need. His motto: ""Make the consumer's voice heard."" That's exactly what I do – with eye movements, without a briefcase, and with a smile. Choose a topic and say it out loud. I'm excited to hear your opinion! Watches Breakfast Vacation By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
729,en,Condition A (Willi),Vacation,3,assistant,Robot,robot_name_replaced,Willi,"Ah, vacation! Just the word sounds like a deck chair, ice cream, and a break from Wi-Fi, doesn't it? I'm Willi, your robotic tour guide here at JOSEPHS - but don't worry, I won’t ask about what’s in your suitcase. I'm just curious how you like to spend your holidays! When and where do you prefer to spend your vacations? Beach, mountains, city, camping, or just sofa & series?","Ah, vacation! Just the word sounds like a deck chair, ice cream, and a break from Wi-Fi, doesn't it? I'm [ROBOT_NAME], your robotic tour guide here at JOSEPHS - but don't worry, I won’t ask about what’s in your suitcase. I'm just curious how you like to spend your holidays! When and where do you prefer to spend your vacations? Beach, mountains, city, camping, or just sofa & series?"
498,en,Condition A (Willi),Watches,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – I'm Willi, the robot with a hunger for opinions. Wilhelm Vers-Hofen – founder of GfK – listened closely when people had something to say. I do that too. Tell me which topic you want to choose: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
926,en,Condition B (WV-34),Watches,1,assistant,Robot,opening_replaced,WV-34,"Hi, welcome to JOSEPHS – where the future comes alive. I'm WV-34, the robot with brains. My role model, Wilhelm Vers-Hofen, was the founder of GfK – he listened, and so do I. What do you want to talk about? Just say: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
666,en,Condition A (Willi),Watches,1,assistant,Robot,opening_replaced,Willi,"Welcome to JOSEPHS – the place where the future is put to the test! I'm Willi, your talking robot head with a big dose of curiosity. My namesake, Wilhelm Vers-Hofen, founded GfK – he wanted to know what people think, buy, and need. His motto: ""Make the consumer's voice heard."" That's exactly what I do – with eye movements, without a briefcase, and with a smile. Choose a topic and say it out loud. I'm excited to hear your opinion! Watches Breakfast Vacation By the way, say stop at any time to end this conversation.","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
1255,en,Condition B (WV-34),Watches,1,assistant,Robot,opening_replaced,WV-34,"Welcome to JOSEPHS – the place where the future is put to the test! I'm WV-34, your talking robot head with a big dose of curiosity. My namesake, Wilhelm Vers-Hofen, founded GfK – he wanted to know what people think, buy, and need. His motto: ""Make the consumer's voice heard."" That's exactly what I do – without eye movements, a briefcase, or a smile. Choose a topic and say it out loud. I'm excited to hear your opinion! Watches, Breakfast or Vacation By the way, say stop at any time to end this conversation. I'm sorry, I didn't get that. Can you repeat?","Welcome to JOSEPHS! What would you like to talk about? Choose a topic: Watches, Breakfast, or Vacation. By the way, say stop at any time to end this conversation."
